학교종류명,도로명주소,lat,long
초등학교,서울특별시 은평구 대서문길 42-3,37.65414395,126.95017572957346
초등학교,서울특별시 서대문구 북아현로1나길 22,37.5593591,126.9509395
초등학교,서울특별시 서대문구 거북골로19길 20,37.5775982,126.908594
초등학교,서울특별시 서대문구 충정로 52,37.5621631,126.9641641
초등학교,서울특별시 마포구 방울내로5길 28,37.5602525,126.9009518
초등학교,서울특별시 마포구 도화2길 64,37.5386176,126.9502571
초등학교,서울특별시 마포구 월드컵로25길 86,37.5573303,126.9021889
초등학교,서울특별시 은평구 연서로18길 17,37.6121444,126.9196547
초등학교,서울특별시 은평구 통일로69길 12-15,37.6111617,126.9269323
초등학교,서울특별시 서대문구 이화여대2길 27,37.557388,126.9466294
초등학교,서울특별시 은평구 녹번로1길 1,37.6052695,126.9263001
초등학교,서울특별시 서대문구 통일로 165,37.5743387,126.9580677
초등학교,서울특별시 은평구 갈현로15길 51,37.6089913,126.9058937
초등학교,서울특별시 은평구 서오릉로15길 16,37.6129072,126.90936794999999
초등학교,서울특별시 마포구 만리재옛길 13,37.5500041,126.9594634
초등학교,서울특별시 서대문구 모래내로 441,37.5812627,126.9354203
초등학교,서울특별시 은평구 연서로29길 31,37.6187607,126.9188301
초등학교,서울특별시 서대문구 명지2길 32-20,37.5835333,126.9270297
초등학교,서울특별시 서대문구 경기대로9길 10,37.5640206,126.9614011
초등학교,서울특별시 중랑구 양원역로 95,37.6077468,127.1056431
초등학교,서울특별시 중랑구 신내역로1길 164,37.6162509,127.1074384
초등학교,서울특별시 동대문구 회기로10길 63,37.5903235,127.0467071
중학교,서울특별시 동대문구 망우로18나길 20,37.58717505,127.06180198763057
중학교,서울특별시 동대문구 한천로 247,37.58294965,127.06743681901017
중학교,서울특별시 중랑구 봉우재로58길 39,37.5934872,127.0956243
중학교,서울특별시 중랑구 공릉로2길 60-25,37.6120999,127.0795598
중학교,서울특별시 동대문구 왕산로 301,37.58674,127.05237
중학교,서울특별시 중랑구 용마산로 364,37.584271900000005,127.09512847290819
중학교,서울특별시 중랑구 동일로140길 33,37.6054302,127.0829358
중학교,서울특별시 동대문구 홍릉로15길 50,37.5852717,127.0416142
중학교,서울특별시 동대문구 사가정로13길 67,37.5821067,127.05852758595336
중학교,서울특별시 동대문구 장안벚꽃로 291,37.585690549999995,127.07104819937715
중학교,서울특별시 동대문구 사가정로13길 71,37.5820863,127.06019420927717
중학교,서울특별시 동대문구 답십리로72길 158,37.5688334,127.0729248
중학교,서울특별시 중랑구 동일로 780,37.6157847,127.0758096
중학교,서울특별시 중랑구 신내로23길 57,37.6182736,127.0852454
중학교,서울특별시 중랑구 면목로28길 18,37.5744559,127.0866463
중학교,서울특별시 중랑구 망우로73길 56,37.6019913,127.1035881
중학교,서울특별시 중랑구 봉화산로 162,37.6073948,127.0979785
중학교,서울특별시 동대문구 천호대로47길 34,37.5744572,127.0438514
중학교,서울특별시 중랑구 양원역로 67,37.6077468,127.1056431
중학교,서울특별시 동대문구 왕산로23길 55,37.5806519,127.0345217
중학교,서울특별시 중랑구 상봉중앙로8나길 28,37.6016019,127.0909936
중학교,서울특별시 중랑구 망우로70길 89,37.5972236,127.1033694
중학교,서울특별시 중랑구 용마산로70길 37,37.5831089,127.096066339965
중학교,서울특별시 중랑구 양원역로 32,37.6077468,127.1056431
중학교,서울특별시 동대문구 사가정로 59,37.574403000000004,127.05220075236062
중학교,서울특별시 동대문구 장안벚꽃로 201,37.5608257,127.0709191
중학교,서울특별시 동대문구 안암로 6,37.5828337,127.029697
중학교,서울특별시 동대문구 경희대로 26,37.5971213,127.05198672345011
중학교,서울특별시 동대문구 경희대로 26,37.5971213,127.05198672345011
초등학교,서울특별시 동대문구 장안벚꽃로 205,37.5608257,127.0709191
초등학교,서울특별시 동대문구 장안벚꽃로 309,37.5608257,127.0709191
초등학교,서울특별시 동대문구 망우로6길 48,37.5865629,127.0558167
초등학교,서울특별시 동대문구 고산자로 518,37.5781921,127.0383566
초등학교,서울특별시 동대문구 회기로 90,37.5899435,127.0567032
초등학교,서울특별시 동대문구 회기로25길 31,37.591993599999995,127.05583194772171
초등학교,서울특별시 중랑구 봉화산로 82,37.606710500000005,127.09561517675908
초등학교,서울특별시 중랑구 신내로7가길 22,37.6019104,127.0915534
초등학교,서울특별시 중랑구 동일로 665,37.6157847,127.0758096
초등학교,서울특별시 중랑구 봉우재로6길 26,37.5899452,127.0759483
초등학교,서울특별시 중랑구 면목로23길 20,37.5734559,127.0830817
초등학교,서울특별시 동대문구 무학로44길 25,37.581836,127.0323066
초등학교,서울특별시 동대문구 전농로16길 61,37.5782527,127.0601069
초등학교,서울특별시 동대문구 사가정로 66,37.5787297,127.0698176
초등학교,서울특별시 동대문구 전농로 172,37.58088,127.05544
초등학교,서울특별시 동대문구 답십리로,37.57646,127.04673
초등학교,서울특별시 동대문구 신이문로 16,37.60301,127.0647751
초등학교,서울특별시 중랑구 숙선옹주로 109,37.6145054,127.0803595
초등학교,서울특별시 동대문구 천호대로13길 43,37.5774838,127.0298009
초등학교,서울특별시 동대문구 장한로14길 61,37.5655401,127.0708467
초등학교,서울특별시 중랑구 봉화산로 188,37.6073948,127.0979785
초등학교,서울특별시 중랑구 동일로149길 46,37.607152549999995,127.07557426389286
초등학교,서울특별시 동대문구 천호대로 177,37.5744199,127.0257949
초등학교,서울특별시 중랑구 용마산로125나길 22,37.6037318,127.0993869
초등학교,서울특별시 중랑구 동일로126가길 11,37.597596,127.0832167
초등학교,서울특별시 중랑구 신내로15길 110,37.61337,127.09126
초등학교,서울특별시 동대문구 사가정로 193,37.5787297,127.0698176
초등학교,서울특별시 중랑구 동일로157길 75,37.6096496,127.0753542
초등학교,서울특별시 중랑구 동일로138길 27,37.6031826,127.0798699
초등학교,서울특별시 중랑구 용마산로70길 43,37.582173350000005,127.09651003047784
초등학교,서울특별시 중랑구 용마산로100길 13,37.5909039,127.1004988
초등학교,서울특별시 중랑구 용마공원로5길 32,37.59461975,127.10346009797526
초등학교,서울특별시 중랑구 면목로 434,37.5963518,127.0855162
초등학교,서울특별시 중랑구 면목로57길 32,37.5847464,127.0870355
초등학교,서울특별시 중랑구 면목로30나길 38,0.0,0.0
초등학교,서울특별시 중랑구 망우로72길 49,37.5982919,127.1027587
초등학교,서울특별시 중랑구 송림길 114,37.6071857,127.1117058
초등학교,서울특별시 동대문구 답십리로60길 12,37.5675347,127.0618732
초등학교,서울특별시 동대문구 전농로3길 23,37.5714685,127.0569387
초등학교,서울특별시 동대문구 한천로6길 21,37.564027,127.0626549
초등학교,서울특별시 중랑구 신내로21길 55,37.6156703,127.0892078
초등학교,서울특별시 동대문구 경희대로 26,37.5971213,127.05198672345011
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 은평구 갈현로29길 27,37.6190391,126.9145775
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 중구 매봉18길 111,0.0,0.0
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 금천구 탑골로10길 45,37.451995749999995,126.91668817768858
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 노원구 광운로1길 24,37.6201745,127.0545527
고등학교,서울특별시 송파구 위례북로 10,37.48520405,127.14687310101954
고등학교,서울특별시 송파구 위례북로 10,37.48520405,127.14687310101954
고등학교,서울특별시 송파구 위례북로 10,37.48520405,127.14687310101954
고등학교,서울특별시 송파구 위례북로 10,37.48520405,127.14687310101954
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 송파구 양산로 21,37.4923864,127.1441319
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 용산구 서빙고로 24,37.52446415,126.96731397133603
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 공릉로 257,37.64522,127.06673
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 노원구 초안산로 12,37.631183449999995,127.05448380485271
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 강서구 등촌로13아길 20,37.5358603,126.8551327
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 종로구 지봉로17길 49,37.5798339,127.0126864
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 은평구 통일로 793,37.6409267,126.9158024
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 강남구 도곡로64길 21,37.4956806,127.0552866
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 관악구 광신길 141,37.464200149999996,126.92472333363497
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 성북구 북악산로 870,37.59918,127.00652
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
고등학교,서울특별시 중구 만리재로37길 30,37.5566011,126.9675778
특수학교,서울특별시 강서구 양천로55길 22,37.56552885,126.85079858102614
특수학교,서울특별시 도봉구 평화로15번길 9-25,37.6936274,127.0434905
특수학교,서울특별시 서초구 염곡안1길 25,37.4629529,127.0499251
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151
외국인학교,서울특별시 서초구 신반포로15길 6,37.5041415,126.9945667
특수학교,서울특별시 관악구 보라매로 44,37.4907426,126.9274038
특수학교,서울특별시 강북구 삼양로63길 33,37.6272009,127.0172681
고등학교,서울특별시 강남구 자곡로 152,37.4650935,127.095331
고등학교,서울특별시 강남구 자곡로 152,37.4650935,127.095331
고등학교,서울특별시 강남구 자곡로 152,37.4650935,127.095331
고등학교,서울특별시 강남구 자곡로 152,37.4650935,127.095331
고등학교,서울특별시 종로구 종로58길 30,37.5724151,127.0172695
고등학교,서울특별시 종로구 종로58길 30,37.5724151,127.0172695
고등학교,서울특별시 종로구 종로58길 30,37.5724151,127.0172695
고등학교,서울특별시 종로구 종로58길 30,37.5724151,127.0172695
고등학교,서울특별시 성동구 금호로 118,37.5451699,127.0245086
고등학교,서울특별시 성동구 금호로 118,37.5451699,127.0245086
고등학교,서울특별시 성동구 마장로 156,37.5674629,127.0449692
고등학교,서울특별시 성동구 마장로 156,37.5674629,127.0449692
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
고등학교,서울특별시 금천구 남부순환로126길 25,37.4790898,126.9061263
